Product ID,Order created,Rental start,Rental end,Vendor ID,Customer ID
100001909,2014-08-08 08:43:58.3370000,2014-08-07 22:00:00.0000000,2014-08-11 21:59:59.0000000,195,293046
100001909,2014-08-13 05:07:41.6670000,2014-08-12 22:00:00.0000000,2014-08-13 21:59:59.0000000,195,292966
100001909,2016-07-01 08:04:09.3905737,2016-06-30 22:00:00.0000000,2016-07-01 21:59:59.0000000,195,302355
100001909,2014-09-10 05:01:40.6070000,2014-09-09 22:00:00.0000000,2014-09-10 21:59:59.0000000,195,293047
100001909,2014-11-07 08:47:58.6070000,2014-11-06 23:00:00.0000000,2014-12-12 22:59:59.0000000,195,293017
100001909,2014-12-23 06:04:35.5745352,2014-12-22 23:00:00.0000000,2014-12-23 22:59:59.0000000,195,243112
100001909,2015-05-19 04:31:50.6486671,2015-05-18 22:00:00.0000000,2015-05-19 21:59:59.0000000,195,292943
100001909,2015-06-09 08:41:20.1176085,2015-06-08 22:00:00.0000000,2015-06-10 21:59:59.0000000,195,292982
100001909,2015-06-15 09:27:09.5096549,2015-06-14 22:00:00.0000000,2015-06-16 21:59:59.0000000,195,293047
100001909,2015-07-13 13:15:50.6169143,2015-07-12 22:00:00.0000000,2015-07-13 21:59:59.0000000,195,292982
100001909,2015-07-16 04:54:11.1140563,2015-07-15 22:00:00.0000000,2015-08-05 21:59:59.0000000,195,292982
100001909,2015-10-01 09:04:36.6152487,2015-09-30 22:00:00.0000000,2015-10-08 21:59:59.0000000,195,292982
100001909,2015-10-28 11:11:33.5896219,2015-10-27 23:00:00.0000000,2015-10-29 22:59:59.0000000,195,293047
100001909,2015-11-04 07:10:22.1560258,2015-11-03 23:00:00.0000000,2015-11-05 22:59:59.0000000,195,292966
100001909,2015-11-18 05:52:00.3841019,2015-11-17 23:00:00.0000000,2015-11-18 22:59:59.0000000,195,292999
100001909,2016-01-14 05:57:28.5936847,2016-01-13 23:00:00.0000000,2016-01-18 22:59:59.0000000,195,345807
100001909,2016-01-21 06:07:19.7305982,2016-01-20 23:00:00.0000000,2016-01-22 22:59:59.0000000,195,292966
100001909,2016-02-12 08:20:03.8014568,2016-02-11 23:00:00.0000000,2016-02-15 22:59:59.0000000,195,292999
100001909,2016-02-24 05:52:58.5798248,2016-02-23 23:00:00.0000000,2016-02-26 22:59:59.0000000,195,292966
100001909,2016-04-20 05:07:14.2984382,2016-04-19 22:00:00.0000000,2016-04-21 21:59:59.0000000,195,292966
100001909,2016-04-21 04:54:47.7190497,2016-04-20 22:00:00.0000000,2016-04-21 21:59:59.0000000,195,292929
100001909,2016-05-09 05:03:46.7939553,2016-05-08 22:00:00.0000000,2016-05-09 21:59:59.0000000,195,293047
100001909,2016-05-20 11:59:49.4470183,2016-05-19 22:00:00.0000000,2016-05-23 21:59:59.0000000,195,293030
100001909,2016-07-19 05:03:44.7852116,2016-07-18 22:00:00.0000000,2016-07-25 21:59:59.0000000,195,331222
100001909,2017-04-12 09:47:43.3143640,2017-04-11 22:00:00.0000000,2017-04-12 21:59:59.0000000,195,302355
100001909,2017-05-08 05:05:25.0914877,2017-05-07 22:00:00.0000000,2017-05-08 21:59:59.0000000,195,293047
100001909,2017-05-29 05:09:39.9564507,2017-05-28 22:00:00.0000000,2017-05-29 21:59:59.0000000,195,293047
100001909,2017-06-09 05:10:16.9155063,2017-06-08 22:00:00.0000000,2017-06-12 21:59:59.0000000,195,292966
100001909,2017-06-15 04:42:18.9283622,2017-06-14 22:00:00.0000000,2017-06-16 21:59:59.0000000,195,302355
100001909,2017-06-21 04:53:38.4598078,2017-06-20 22:00:00.0000000,2017-06-21 21:59:59.0000000,195,302355
100001909,2017-07-21 03:53:45.3679451,2017-07-20 22:00:00.0000000,2017-07-21 21:59:59.0000000,195,293040
100001909,2017-08-09 05:03:13.4975871,2017-08-08 22:00:00.0000000,2017-08-11 21:59:59.0000000,195,331222
100001909,2017-08-17 07:35:43.1586195,2017-08-16 22:00:00.0000000,2017-08-22 21:59:59.0000000,195,293068
100001909,2017-09-05 05:09:47.6123529,2017-09-04 22:00:00.0000000,2017-09-05 21:59:59.0000000,195,293023
